write_millis,ecu_millis,breakout_millis,gps_millis,imu_millis,accel_millis,analogx1_millis,analogx2_millis,analogx3_millis,thermo_millis,rpm,time,syncloss_count,syncloss_code,lat,lon,elev,unixtime,ground_speed,afr,fuelload,spark_advance,baro,map,mat,clnt_temp,tps,batt,oil_press,ltcl_timing,ve1,ve2,egt,maf,in_temp,ax,ay,az,imu_x,imu_y,imu_z,susp_pot_1_FL,susp_pot_2_FR,susp_pot_4_RL,susp_pot_3_RR,oil_temp,amb_air_temp,brake1,brake2,rad_in,rad_out,steering,thermo_1,thermo_2,thermo_3,thermo_4
1783,0,0,0,1741,1741,1743,1743,1743,0,0,0,0,0,0,0,0,1970-01-01T00:00:00.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.071,-0.229,-9.826,-0.066,0.004,0.149,0,0,0.1410552184161693,0.800880184562917,0.298,0,-625,-625,290.3359315843392,290.4751236025121,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
1812,0,0,0,1770,1770,1772,1772,1772,0,0,0,0,0,0,0,0,1970-01-01T00:00:00.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.193,-0.057,-9.122,0.072,0.059,0.031,0,0,0.16534806158784293,0.800880184562917,0.333,0,-625,-625,283.65471471203955,284.489866821077,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
1836,0,0,0,1799,1799,1801,1801,1801,0,0,0,0,0,0,0,0,1970-01-01T00:00:00.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.193,-0.021,-9.783,0.014,-0.002,-0.061,0,0,0.17788630322483576,0.7977456241536687,0.325,0,-625,-625,279.75733820319806,281.01006636675424,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
1864,0,0,0,1815,1814,1801,1801,1801,0,0,0,0,0,0,0,0,1970-01-01T00:00:00.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.107,-0.035,-9.919,0.149,-0.025,-0.04,0,0,0.17788630322483576,0.7977456241536687,0.325,0,-625,-625,279.75733820319806,281.01006636675424,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
1895,0,0,1839,1850,1850,1853,1853,1853,0,0,0,0,0,0,0,0,2020-08-02T00:00:00.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.086,-0.093,-9.912,-0.002,0.04,0,0,0,0.1684826219970911,0.800880184562917,0.291,0,-625,-625,277.9478419669502,279.20057013050643,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
1924,0,0,1839,1882,1882,1884,1884,1884,0,0,0,0,0,0,0,0,2020-08-02T00:00:00.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.193,-0.114,-9.912,0.044,-0.078,-0.049,0,0,0.17788630322483576,0.800880184562917,0.335,0,-625,-625,274.74642554897326,275.85996169435657,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
1953,0,0,1839,1911,1911,1913,1913,1913,0,0,0,0,0,0,0,0,2020-08-02T00:00:00.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.244,0.014,-9.869,0.068,-0.04,-0.083,0,0,0.18415542404333216,0.800880184562917,0.327,0,-625,-625,272.10177720368796,273.49369738541714,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
2162,0,0,1839,1940,1940,1942,1942,1942,0,0,0,0,0,0,0,0,2020-08-02T00:00:00.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.272,-0.229,-9.883,0.078,0.038,-0.044,0,0,0.18807362455489243,0.800880184562917,0.332,0,-625,-625,269.87470491292146,271.5450091309964,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
2200,0,0,2052,2149,2149,2151,2151,2151,0,0,0,0,0,0,0,0,2020-08-02T00:00:01.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.258,-0.129,-9.84,-0.023,0,-0.002,0,0,0.18258814383870806,0.800880184562917,0.326,0,-625,-625,269.59632087657565,271.2666250946505,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
2227,0,0,2052,2178,2178,2167,2167,2167,0,0,0,0,0,0,0,0,2020-08-02T00:00:01.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.28,-0.366,-9.625,0.004,0.008,-0.038,0,0,0.18258814383870806,0.800880184562917,0.332,0,-625,-625,269.59632087657565,270.4314729856131,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
2258,0,0,2202,2213,2213,2216,2216,2216,0,0,0,0,0,0,0,0,2020-08-02T00:00:01.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.201,-0.114,-9.747,0.061,0,0.134,0,0,0.17318446261096343,0.800880184562917,0.32,0,-625,-625,269.31793684022983,270.4314729856131,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
2287,0,0,2202,2245,2245,2247,2247,2247,0,0,0,0,0,0,0,0,2020-08-02T00:00:01.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.129,-0.143,-9.826,-0.072,-0.036,0.038,0,0,0.18258814383870806,0.800880184562917,0.339,0,-625,-625,267.50844060398197,268.9003607857111,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
2316,0,0,2202,2274,2274,2276,2276,2276,0,0,0,0,0,0,0,0,2020-08-02T00:00:01.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.143,-0.136,-9.862,0.027,-0.044,0.014,0,0,0.18807362455489243,0.800880184562917,0.34,0,-625,-625,266.11652042225285,267.3692485858091,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
2340,0,0,2202,2303,2303,2305,2305,2305,0,0,0,0,0,0,0,0,2020-08-02T00:00:01.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.28,-0.301,-9.761,0.057,-0.091,-0.029,0,0,0.1919918250664527,0.8000965444606049,0.346,0,-625,-625,264.86379225869666,265.97732840407997,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
2556,0,0,2202,2319,2318,2305,2305,2305,0,0,0,0,0,0,0,0,2020-08-02T00:00:01.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.201,-0.201,-9.79,-0.017,0.129,-0.034,0,0,0.1919918250664527,0.8000965444606049,0.346,0,-625,-625,264.86379225869666,265.97732840407997,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
2594,0,0,2202,2543,2543,2545,2545,2545,0,0,0,0,0,0,0,0,2020-08-02T00:00:01.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.237,-0.079,-9.739,-0.07,-0.004,-0.121,0,0,0.18180450373639603,0.800880184562917,0.337,0,-625,-625,266.5340964767716,267.23005656763615,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
2625,0,0,2202,2572,2572,2561,2561,2561,0,0,0,0,0,0,0,0,2020-08-02T00:00:01.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.165,-0.201,-9.775,0.027,-0.036,-0.095,0,0,0.18180450373639603,0.800880184562917,0.322,0,-625,-625,265.42056033138834,266.8124805131174,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
2654,0,0,2202,2611,2611,2614,2614,2614,0,0,0,0,0,0,0,0,2020-08-02T00:00:01.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15,-0.193,-9.754,0.027,-0.063,-0.153,0,0,0.1739681027132755,0.8000965444606049,0.321,0,-625,-625,266.25571244042584,267.50844060398197,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
2683,0,0,2202,2641,2641,2643,2643,2643,0,0,0,0,0,0,0,0,2020-08-02T00:00:01.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.179,-0.086,-9.818,0.108,-0.098,-0.098,0,0,0.18493906414564426,0.800880184562917,0.34,0,-625,-625,264.7246002405238,265.97732840407997,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
2712,0,0,2202,2670,2670,2672,2672,2672,0,0,0,0,0,0,0,0,2020-08-02T00:00:01.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.179,-0.122,-9.826,0.093,-0.008,0.072,0,0,0.19120818496414063,0.800880184562917,0.337,0,-625,-625,263.6110640951405,265.14217629504253,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
2736,0,0,2202,2699,2699,2701,2701,2701,0,0,0,0,0,0,0,0,2020-08-02T00:00:01.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.208,-0.122,-9.84,0.027,-0.08,-0.029,0,0,0.1935591052710768,0.800880184562917,0.35,0,-625,-625,262.63671996793016,264.16783216783216,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
2972,0,0,2202,2715,2714,2701,2701,2701,0,0,0,0,0,0,0,0,2020-08-02T00:00:01.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.172,-0.179,-9.668,0.066,0.051,0.061,0,0,0.1935591052710768,0.800880184562917,0.35,0,-625,-625,262.63671996793016,264.16783216783216,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
3003,0,0,2202,2950,2950,2939,2939,2939,0,0,0,0,0,0,0,0,2020-08-02T00:00:01.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.258,-0.272,-9.783,-0.053,0.01,-0.068,0,0,0.14810797933697778,0.800880184562917,0.267,0,-625,-625,269.4571288584027,270.4314729856131,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
3032,0,0,2202,2988,2988,2992,2992,2992,0,0,0,0,0,0,0,0,2020-08-02T00:00:01.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.222,-0.201,-9.804,0.049,-0.11,0.021,0,0,0.1575116605647224,0.800880184562917,0.301,0,-625,-625,269.1787448220569,270.15308894926727,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
3061,0,0,2202,3019,3019,3021,3021,3021,0,0,0,0,0,0,0,0,2020-08-02T00:00:01.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.237,-0.201,-9.79,-0.078,0.057,0.061,0,0,0.1755353829178996,0.800880184562917,0.327,0,-625,-625,267.23005656763615,268.34359271301946,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
3090,0,0,2202,3048,3048,3050,3050,3050,0,0,0,0,0,0,0,0,2020-08-02T00:00:01.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.237,-0.172,-9.725,0.034,-0.061,0.066,0,0,0.18415542404333216,0.801663824665229,0.34,0,-625,-625,265.42056033138834,266.5340964767716,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
3128,0,0,2202,3077,3077,3079,3079,3079,0,0,0,0,0,0,0,0,2020-08-02T00:00:01.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.251,-0.28,-9.926,0.08,-0.166,-0.074,0,0,0.18728998445258038,0.800880184562917,0.358,0,-625,-625,264.446216204178,265.42056033138834,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
3163,0,0,2202,3106,3106,3095,3095,3095,0,0,0,0,0,0,0,0,2020-08-02T00:00:01.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.208,-0.201,-9.862,-0.031,-0.049,-0.098,0,0,0.1888572646572045,0.800880184562917,0.349,0,-625,-625,264.16783216783216,264.86379225869666,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
3380,0,0,3130,3141,3141,3130,3130,3130,0,0,0,0,0,0,0,0,2020-08-02T00:00:02.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.229,-0.265,-9.783,0.055,0.006,-0.057,0,0,0.16378078138321883,0.800880184562917,0.277,0,-625,-625,265.83813638590703,267.0908645494633,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
3407,0,0,3347,3358,3358,3347,3347,3347,0,0,0,0,0,0,0,0,2020-08-02T00:00:02.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.193,-0.251,-9.811,0.023,0.051,0.008,0,0,0.14183885851848135,0.8000965444606049,0.26,0,-625,-625,271.12743307647764,271.8233931673422,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
3435,0,0,3382,3393,3393,3396,3396,3396,0,0,0,0,0,0,0,0,2020-08-02T00:00:02.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.179,-0.215,-9.761,0.051,0.046,-0.108,0,0,0.15829530066703446,0.800880184562917,0.309,0,-625,-625,270.01389693109434,270.57066500378596,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
3463,0,0,3382,3422,3422,3424,3424,3424,0,0,0,0,0,0,0,0,2020-08-02T00:00:02.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.158,-0.237,-9.775,-0.068,0.034,0.034,0,0,0.1771026631225237,0.801663824665229,0.327,0,-625,-625,267.78682464032784,268.34359271301946,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
3491,0,0,3382,3450,3450,3452,3452,3452,0,0,0,0,0,0,0,0,2020-08-02T00:00:02.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.193,-0.215,-9.783,-0.008,0.019,0.068,0,0,0.18572270424795628,0.800880184562917,0.343,0,-625,-625,265.97732840407997,266.8124805131174,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
3515,0,0,3382,3478,3478,3480,3480,3480,0,0,0,0,0,0,0,0,2020-08-02T00:00:02.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.244,-0.122,-9.783,0.027,-0.023,0.07,0,0,0.1904245448618286,0.800880184562917,0.351,0,-625,-625,264.446216204178,265.2813683132154,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
3546,0,0,3382,3494,3493,3480,3480,3480,0,0,0,0,0,0,0,0,2020-08-02T00:00:02.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.272,-0.114,-9.818,0.174,-0.002,-0.142,0,0,0.1904245448618286,0.800880184562917,0.351,0,-625,-625,264.446216204178,265.2813683132154,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
3758,0,0,3382,3532,3532,3535,3535,3535,0,0,0,0,0,0,0,0,2020-08-02T00:00:02.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.179,-0.143,-9.747,0.125,-0.027,-0.147,0,0,0.17161718240633933,0.800880184562917,0.312,0,-625,-625,266.25571244042584,267.0908645494633,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
3787,0,0,3382,3745,3745,3747,3747,3747,0,0,0,0,0,0,0,0,2020-08-02T00:00:02.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.215,-0.229,-9.833,-0.068,-0.036,-0.059,0,0,0.17788630322483576,0.800880184562917,0.327,0,-625,-625,267.9260166585007,269.31793684022983,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
3825,0,0,3382,3774,3774,3776,3776,3776,0,0,0,0,0,0,0,0,2020-08-02T00:00:02.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.165,-0.237,-9.768,0.11,-0.059,-0.049,0,0,0.18650634435026833,0.801663824665229,0.341,0,-625,-625,266.11652042225285,267.64763262215484,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
3862,0,0,3382,3803,3803,3792,3792,3792,0,0,0,0,0,0,0,0,2020-08-02T00:00:02.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.222,-0.15,-9.818,-0.019,0.01,0.023,0,0,0.17945358342945986,0.800880184562917,0.333,0,-625,-625,266.5340964767716,267.23005656763615,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
3890,0,0,3382,3840,3840,3829,3829,3829,0,0,0,0,0,0,0,0,2020-08-02T00:00:02.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.222,-0.193,-9.833,-0.027,0.055,-0.031,0,0,0.16299714128090675,0.801663824665229,0.276,0,-625,-625,267.50844060398197,269.039552803884,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
3921,0,0,3865,3876,3876,3879,3879,3879,0,0,0,0,0,0,0,0,2020-08-02T00:00:03.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.301,-0.057,-9.804,0.074,-0.138,0.085,0,0,0.166915341792467,0.801663824665229,0.314,0,-625,-625,267.64763262215484,268.9003607857111,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
3950,0,0,3865,3908,3908,3910,3910,3910,0,0,0,0,0,0,0,0,2020-08-02T00:00:03.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.272,-0.143,-9.747,0.019,0.021,-0.161,0,0,0.17945358342945986,0.800880184562917,0.33,0,-625,-625,266.11652042225285,267.64763262215484,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
4159,0,0,3865,3937,3937,3939,3939,3939,0,0,0,0,0,0,0,0,2020-08-02T00:00:03.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.201,-0.193,-9.79,0.093,0,0.01,0,0,0.18728998445258038,0.800880184562917,0.346,0,-625,-625,264.86379225869666,266.11652042225285,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
4188,0,0,4073,4146,4146,4148,4148,4148,0,0,0,0,0,0,0,0,2020-08-02T00:00:03.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.244,-0.143,-9.862,0.117,-0.01,0.006,0,0,0.1739681027132755,0.800880184562917,0.322,0,-625,-625,268.48278473119234,269.59632087657565,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
4226,0,0,4073,4175,4175,4177,4177,4177,0,0,0,0,0,0,0,0,2020-08-02T00:00:03.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.193,-0.229,-9.747,0.046,-0.1,-0.057,0,0,0.18258814383870806,0.800880184562917,0.343,0,-625,-625,266.67328849494453,267.64763262215484,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
4261,0,0,4073,4204,4204,4193,4193,4193,0,0,0,0,0,0,0,0,2020-08-02T00:00:03.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.193,-0.258,-9.775,-0.159,0.076,-0.066,0,0,0.18572270424795628,0.7985292642559808,0.329,0,-625,-625,265.5597523495612,267.0908645494633,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
4291,0,0,4228,4239,4239,4228,4228,4228,0,0,0,0,0,0,0,0,2020-08-02T00:00:03.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.229,-0.158,-9.754,0.042,0.034,-0.04,0,0,0.16142986107628265,0.800880184562917,0.286,0,-625,-625,267.78682464032784,269.039552803884,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
4320,0,0,4266,4277,4277,4280,4280,4280,0,0,0,0,0,0,0,0,2020-08-02T00:00:03.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.179,-0.158,-9.818,0.115,-0.004,0.006,0,0,0.15829530066703446,0.8000965444606049,0.298,0,-625,-625,268.34359271301946,269.31793684022983,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
4349,0,0,4266,4307,4307,4309,4309,4309,0,0,0,0,0,0,0,0,2020-08-02T00:00:03.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.165,-0.237,-9.847,0.055,-0.029,-0.134,0,0,0.17318446261096343,0.800880184562917,0.317,0,-625,-625,266.9516725312904,267.78682464032784,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
4558,0,0,4266,4336,4336,4338,4338,4338,0,0,0,0,0,0,0,0,2020-08-02T00:00:03.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.237,-0.186,-9.783,-0.023,0.063,0.078,0,0,0.18023722353177188,0.800880184562917,0.34,0,-625,-625,265.69894436773416,266.25571244042584,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
4587,0,0,4472,4545,4545,4547,4547,4547,0,0,0,0,0,0,0,0,2020-08-02T00:00:03.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.179,-0.179,-9.862,0.121,-0.089,-0.063,0,0,0.1755353829178996,0.800880184562917,0.317,0,-625,-625,268.34359271301946,269.59632087657565,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
4625,0,0,4472,4574,4574,4576,4576,4576,0,0,0,0,0,0,0,0,2020-08-02T00:00:03.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.158,-0.079,-9.739,-0.029,0.036,-0.012,0,0,0.18572270424795628,0.800880184562917,0.331,0,-625,-625,265.83813638590703,267.78682464032784,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
4664,0,0,4472,4603,4603,4592,4592,4592,0,0,0,0,0,0,0,0,2020-08-02T00:00:03.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.201,-0.15,-9.689,0.01,0.057,-0.027,0,0,0.18258814383870806,0.8000965444606049,0.335,0,-625,-625,266.11652042225285,267.0908645494633,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
4691,0,0,4630,4642,4642,4631,4631,4631,0,0,0,0,0,0,0,0,2020-08-02T00:00:03.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.208,-0.15,-9.704,-0.144,-0.072,-0.138,0,0,0.15986258087165856,0.801663824665229,0.268,0,-625,-625,267.64763262215484,269.1787448220569,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
4720,0,0,4666,4677,4677,4680,4680,4680,0,0,0,0,0,0,0,0,2020-08-02T00:00:03.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.143,-0.143,-9.797,-0.023,-0.01,-0.147,0,0,0.16456442148553085,0.801663824665229,0.307,0,-625,-625,267.9260166585007,269.039552803884,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
4749,0,0,4666,4707,4707,4709,4709,4709,0,0,0,0,0,0,0,0,2020-08-02T00:00:03.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15,-0.136,-9.768,0.063,0.085,-0.053,0,0,0.1786699433271478,0.801663824665229,0.341,0,-625,-625,266.11652042225285,267.23005656763615,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
4958,0,0,4666,4736,4736,4738,4738,4738,0,0,0,0,0,0,0,0,2020-08-02T00:00:03.000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.193,-0.201,-9.811,0.093,-0.004,-0.108,0,0,0.18650634435026833,0.800880184562917,0.344,0,-625,-625,264.58540822235085,266.11652042225285,0,307.87412587412587,307.87412587412587,307.87412587412587,307.87412587412587
